EGO_ID,ALTER_ID,EGO_UID,ALTER_UID,EGO_UID_str,K1,K2,K3,K3ant_1,K3ant_2,K4,K5_1,K5_2,K5_3,K5_4,K6,K7,K8,K8A_1,K8A_2,K9,K10,K10A,K11,K11A,K12,K13_1,K13_2,K13_3,K13_4,K13_5,K13_6,K13_7,K13_8,K13_9,K13_10,K14,K15,K16,K17_1,K17_2,K17_3,K18,K19,K20,K21,K22_1,K22_2,K22_3,K23_1,K23_2,K23_3,K23_4,K23_5,K24,K25,K26,K27_1,K27_2,interakciok_szama,QTAL2_min,QTAL2_max,QTAL3_min,QTAL3_max,QTAL3A_min,QTAL3A_max,QTAL4_min,QTAL4_max,QTAL5_min,QTAL5_max,date_TAL1_min,date_TAL1_max,tipus_min,tipus_max,Q6,Q7,Q7NT_1,Q7KAT,Q8,Q8B,Q9_1,Q9_2,Q9_3,Q9_4,Q9_5,Q9_6,Q9_7,Q9_8,Q9_9,Q9_10,Q9_11,Q9_12,Q9_13,Q9_14,Q9_15,Q9_16,Q9_other,Q10,Q10_other,Q11,Q12,Q13,Q14,Q15
45,2882,502508,5837319366155812,502508,2,1965,Pécs,0,0,98,2,2,2,1,4,1,2, , ,3,1,6,3,2,2,8,6,7,3,8,4,9,3,8,3,2,7,10,2,6,6,3,1,1,4,4,4,4,5,4,4,3,4,9,2,2,4,4,8,1,1,2,2, , ,2,3,3,4,10/28/2020,11/16/2020,samsung SM-J610FN,samsung SM-J610FN,2, ,1,5,9,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0, ,5, ,3,2,1,1,3
45,2883,502508,5847319747056876,502508,2,1965,Pécs,0,0,98,2,2,2,1,4,1,2, , ,3,1,6,3,2,2,8,6,7,3,8,4,9,3,8,3,2,7,10,2,6,6,3,1,1,4,4,4,4,5,4,4,3,4,9,2,2,4,4,4,1,2,5,5, , ,2,4,3,4,10/28/2020,11/17/2020,samsung SM-J610FN,samsung SM-J610FN,2,40,0, ,4, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1, , ,Futó ismerettség,5,2,2,3,4
45,2884,502508,5857319749569416,502508,2,1965,Pécs,0,0,98,2,2,2,1,4,1,2, , ,3,1,6,3,2,2,8,6,7,3,8,4,9,3,8,3,2,7,10,2,6,6,3,1,1,4,4,4,4,5,4,4,3,4,9,2,2,4,4,2,1,1,4,4, , ,2,3,3,3,10/28/2020,11/16/2020,samsung SM-J610FN,samsung SM-J610FN,2, ,1,5, , ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,2, ,5,1,2,3,2
45,2885,502508,5867319752081956,502508,2,1965,Pécs,0,0,98,2,2,2,1,4,1,2, , ,3,1,6,3,2,2,8,6,7,3,8,4,9,3,8,3,2,7,10,2,6,6,3,1,1,4,4,4,4,5,4,4,3,4,9,2,2,4,4,1,1,1,4,4, , ,3,3,3,3,10/28/2020,10/28/2020,samsung SM-J610FN,samsung SM-J610FN,2, ,1,4,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1, , ,Egyéb,6,1,1,3,2
45,2886,502508,5877319754594496,502508,2,1965,Pécs,0,0,98,2,2,2,1,4,1,2, , ,3,1,6,3,2,2,8,6,7,3,8,4,9,3,8,3,2,7,10,2,6,6,3,1,1,4,4,4,4,5,4,4,3,4,9,2,2,4,4,6,1,4,7,7, ,Imaház,2,4,3,5,10/28/2020,11/13/2020,samsung SM-J610FN,samsung SM-J610FN,2,50,0, ,2, ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0, ,7, ,4,3,2,3,3
45,2887,502508,5887319997305860,502508,2,1965,Pécs,0,0,98,2,2,2,1,4,1,2, , ,3,1,6,3,2,2,8,6,7,3,8,4,9,3,8,3,2,7,10,2,6,6,3,1,1,4,4,4,4,5,4,4,3,4,9,2,2,4,4,2,1,1,5,5, , ,3,3,4,4,10/28/2020,10/30/2020,samsung SM-J610FN,samsung SM-J610FN,2,30,0, ,4, ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0, ,1, ,7,3,1,2,4
45,3079,502508,7797320381724480,502508,2,1965,Pécs,0,0,98,2,2,2,1,4,1,2, , ,3,1,6,3,2,2,8,6,7,3,8,4,9,3,8,3,2,7,10,2,6,6,3,1,1,4,4,4,4,5,4,4,3,4,9,2,2,4,4,1,1,1,4,4, , ,2,2,3,3,10/29/2020,10/29/2020,samsung SM-J610FN,samsung SM-J610FN,2,18,0, ,1, ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,2, ,7,1,1,1,1
45,3080,502508,7807320384739528,502508,2,1965,Pécs,0,0,98,2,2,2,1,4,1,2, , ,3,1,6,3,2,2,8,6,7,3,8,4,9,3,8,3,2,7,10,2,6,6,3,1,1,4,4,4,4,5,4,4,3,4,9,2,2,4,4,1,1,1,1,1, , ,5,5,5,5,10/29/2020,10/29/2020,samsung SM-J610FN,samsung SM-J610FN,2,18,0, ,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1, ,7, ,7,1,1,1,3
45,3081,502508,7817321002824368,502508,2,1965,Pécs,0,0,98,2,2,2,1,4,1,2, , ,3,1,6,3,2,2,8,6,7,3,8,4,9,3,8,3,2,7,10,2,6,6,3,1,1,4,4,4,4,5,4,4,3,4,9,2,2,4,4,2,1,3,7,7, ,Imaház,2,4,3,5,10/29/2020,11/17/2020,samsung SM-J610FN,samsung SM-J610FN,2, ,1,5,4, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Barát ismerőse,7, ,8,1,1,1,3
45,3082,502508,7827321011869512,502508,2,1965,Pécs,0,0,98,2,2,2,1,4,1,2, , ,3,1,6,3,2,2,8,6,7,3,8,4,9,3,8,3,2,7,10,2,6,6,3,1,1,4,4,4,4,5,4,4,3,4,9,2,2,4,4,1,1,1,4,4, , ,3,3,4,4,10/29/2020,10/29/2020,samsung SM-J610FN,samsung SM-J610FN,1, ,1,2,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0, ,5, ,8,1,1,1,1
45,3129,502508,8287321295786532,502508,2,1965,Pécs,0,0,98,2,2,2,1,4,1,2, , ,3,1,6,3,2,2,8,6,7,3,8,4,9,3,8,3,2,7,10,2,6,6,3,1,1,4,4,4,4,5,4,4,3,4,9,2,2,4,4,8,1,9,2,2, , ,1,9,3,4,10/30/2020,11/16/2020,samsung SM-J610FN,samsung SM-J610FN,2, ,1,4,4, ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0, ,5, ,7,2,1,1,1
45,3149,502508,8487321309856756,502508,2,1965,Pécs,0,0,98,2,2,2,1,4,1,2, , ,3,1,6,3,2,2,8,6,7,3,8,4,9,3,8,3,2,7,10,2,6,6,3,1,1,4,4,4,4,5,4,4,3,4,9,2,2,4,4,6,1,4,4,4, , ,2,3,3,4,10/30/2020,11/17/2020,samsung SM-J610FN,samsung SM-J610FN,2, ,1,3,4, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1, ,7, ,7,2,1,1,2
45,3150,502508,8497321314379328,502508,2,1965,Pécs,0,0,98,2,2,2,1,4,1,2, , ,3,1,6,3,2,2,8,6,7,3,8,4,9,3,8,3,2,7,10,2,6,6,3,1,1,4,4,4,4,5,4,4,3,4,9,2,2,4,4,1,4,4, , , , ,2,2,5,5,10/30/2020,10/30/2020,samsung SM-J610FN,samsung SM-J610FN,2, ,1,2,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1, ,7, ,7,2,1,1,3
45,3151,502508,8507321499302272,502508,2,1965,Pécs,0,0,98,2,2,2,1,4,1,2, , ,3,1,6,3,2,2,8,6,7,3,8,4,9,3,8,3,2,7,10,2,6,6,3,1,1,4,4,4,4,5,4,4,3,4,9,2,2,4,4,7,2,4, , , , ,1,3,2,3,10/30/2020,11/16/2020,samsung SM-J610FN,samsung SM-J610FN,2, ,1,4,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1, ,7, ,5,2,2,4,3
45,3215,502508,9147322024925640,502508,2,1965,Pécs,0,0,98,2,2,2,1,4,1,2, , ,3,1,6,3,2,2,8,6,7,3,8,4,9,3,8,3,2,7,10,2,6,6,3,1,1,4,4,4,4,5,4,4,3,4,9,2,2,4,4,5,1,4,4,4, , ,1,3,3,3,10/31/2020,11/15/2020,samsung SM-J610FN,samsung SM-J610FN,2,60,0, ,4, ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0, ,5, ,3,1,2,2,3
45,3216,502508,9157322151055148,502508,2,1965,Pécs,0,0,98,2,2,2,1,4,1,2, , ,3,1,6,3,2,2,8,6,7,3,8,4,9,3,8,3,2,7,10,2,6,6,3,1,1,4,4,4,4,5,4,4,3,4,9,2,2,4,4,1,1,1,1,1, , ,4,4,4,4,10/31/2020,10/31/2020,samsung SM-J610FN,samsung SM-J610FN,2,20,0, ,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gyermek barátnője, ,Gyermek,7,2,1,1,3
45,3217,502508,9167322153567688,502508,2,1965,Pécs,0,0,98,2,2,2,1,4,1,2, , ,3,1,6,3,2,2,8,6,7,3,8,4,9,3,8,3,2,7,10,2,6,6,3,1,1,4,4,4,4,5,4,4,3,4,9,2,2,4,4,2,1,3,4,4, , ,2,3,3,3,10/31/2020,11/17/2020,samsung SM-J610FN,samsung SM-J610FN,2,31,0, ,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1, ,2, ,7,1,1,2,3
46,1005,502816,1007317102280608,502816,2,1956,Kiskunhalas,0,0,98,2,2,1,1,3,5,2, , ,5,2, ,3,2,2,5,2,8,4,7,8,6,4,8,6,2,6,8,4,4,9,5,1,1,3,3,4,4,5,4,0,4,4,7,3,2,4,5,1,1,1,4,4, , ,3,3,4,4,10/20/2020,10/20/2020,LGE LM-X420,LGE LM-X420,2,38,0, ,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1, ,1, ,7,2,2,2,2
46,1062,502816,10797323499608576,502816,2,1956,Kiskunhalas,0,0,98,2,2,1,1,3,5,2, , ,5,2, ,3,2,2,5,2,8,4,7,8,6,4,8,6,2,6,8,4,4,9,5,1,1,3,3,4,4,5,4,0,4,4,7,3,2,4,5,2,1,1,5,9, , ,3,5,4,4,11/2/2020,11/4/2020,LGE LM-X420,LGE LM-X420,2,52,0, ,3, ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0, ,7, ,6,3,3,3,3
46,1073,502816,10907323733418016,502816,2,1956,Kiskunhalas,0,0,98,2,2,1,1,3,5,2, , ,5,2, ,3,2,2,5,2,8,4,7,8,6,4,8,6,2,6,8,4,4,9,5,1,1,3,3,4,4,5,4,0,4,4,7,3,2,4,5,1,3,3, , , , ,4,4,4,4,11/2/2020,11/2/2020,LGE LM-X420,LGE LM-X420,2,56,0, ,3, ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0, ,7, ,7,3,2,2,2
46,1074,502816,10917323735429280,502816,2,1956,Kiskunhalas,0,0,98,2,2,1,1,3,5,2, , ,5,2, ,3,2,2,5,2,8,4,7,8,6,4,8,6,2,6,8,4,4,9,5,1,1,3,3,4,4,5,4,0,4,4,7,3,2,4,5,1,1,1,4,4, , ,4,4,4,4,11/2/2020,11/2/2020,LGE LM-X420,LGE LM-X420,1,23,0, ,2, ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,7, ,6,3,2,2,2
46,1075,502816,10927323737943360,502816,2,1956,Kiskunhalas,0,0,98,2,2,1,1,3,5,2, , ,5,2, ,3,2,2,5,2,8,4,7,8,6,4,8,6,2,6,8,4,4,9,5,1,1,3,3,4,4,5,4,0,4,4,7,3,2,4,5,1,1,1,4,4, , ,3,3,3,3,11/2/2020,11/2/2020,LGE LM-X420,LGE LM-X420,2,72,0, ,3, ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0, ,2, ,6,3,2,2,2
46,1372,502816,14707325651158240,502816,2,1956,Kiskunhalas,0,0,98,2,2,1,1,3,5,2, , ,5,2, ,3,2,2,5,2,8,4,7,8,6,4,8,6,2,6,8,4,4,9,5,1,1,3,3,4,4,5,4,0,4,4,7,3,2,4,5,1,1,1,6,6, , ,3,3,4,4,11/4/2020,11/4/2020,LGE LM-X420,LGE LM-X420,2,56,0, ,3, ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,7, ,7,3,2,2,2
46,1373,502816,14717325653672320,502816,2,1956,Kiskunhalas,0,0,98,2,2,1,1,3,5,2, , ,5,2, ,3,2,2,5,2,8,4,7,8,6,4,8,6,2,6,8,4,4,9,5,1,1,3,3,4,4,5,4,0,4,4,7,3,2,4,5,1,1,1,6,6, , ,3,3,3,3,11/4/2020,11/4/2020,LGE LM-X420,LGE LM-X420,1,45,0, ,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0, ,5, ,8,2,2,2,2
46,1388,502816,14857325746190464,502816,2,1956,Kiskunhalas,0,0,98,2,2,1,1,3,5,2, , ,5,2, ,3,2,2,5,2,8,4,7,8,6,4,8,6,2,6,8,4,4,9,5,1,1,3,3,4,4,5,4,0,4,4,7,3,2,4,5,1,3,3, , , , ,3,3,4,4,11/4/2020,11/4/2020,LGE LM-X420,LGE LM-X420,2,65,0, ,4, ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0, ,7, ,7,3,2,2,2
46,1466,502816,15807326356609088,502816,2,1956,Kiskunhalas,0,0,98,2,2,1,1,3,5,2, , ,5,2, ,3,2,2,5,2,8,4,7,8,6,4,8,6,2,6,8,4,4,9,5,1,1,3,3,4,4,5,4,0,4,4,7,3,2,4,5,1,3,3, , , , ,3,3,5,5,11/5/2020,11/5/2020,LGE LM-X420,LGE LM-X420,2,61,0, ,4, ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0, ,5, ,7,3,3,3,3
46,1467,502816,15817326358620352,502816,2,1956,Kiskunhalas,0,0,98,2,2,1,1,3,5,2, , ,5,2, ,3,2,2,5,2,8,4,7,8,6,4,8,6,2,6,8,4,4,9,5,1,1,3,3,4,4,5,4,0,4,4,7,3,2,4,5,1,3,3, , , , ,4,4,4,4,11/5/2020,11/5/2020,LGE LM-X420,LGE LM-X420,2,57,0, ,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1, ,5, ,6,3,2,2,2
46,1684,502816,18447327555322432,502816,2,1956,Kiskunhalas,0,0,98,2,2,1,1,3,5,2, , ,5,2, ,3,2,2,5,2,8,4,7,8,6,4,8,6,2,6,8,4,4,9,5,1,1,3,3,4,4,5,4,0,4,4,7,3,2,4,5,1,3,3, , , , ,4,4,4,4,11/6/2020,11/6/2020,LGE LM-X420,LGE LM-X420,2,44,0, ,3, ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,7, ,7,2,2,2,2
46,1941,502816,22517330044261632,502816,2,1956,Kiskunhalas,0,0,98,2,2,1,1,3,5,2, , ,5,2, ,3,2,2,5,2,8,4,7,8,6,4,8,6,2,6,8,4,4,9,5,1,1,3,3,4,4,5,4,0,4,4,7,3,2,4,5,1,1,1,3,3, , ,4,4,4,4,11/9/2020,11/9/2020,LGE LM-X420,LGE LM-X420,2,54,0, ,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0, ,7, ,7,3,2,2,2
46,2031,502816,24077331049390816,502816,2,1956,Kiskunhalas,0,0,98,2,2,1,1,3,5,2, , ,5,2, ,3,2,2,5,2,8,4,7,8,6,4,8,6,2,6,8,4,4,9,5,1,1,3,3,4,4,5,4,0,4,4,7,3,2,4,5,1,3,3, , , , ,3,3,4,4,11/10/2020,11/10/2020,LGE LM-X420,LGE LM-X420,2,50,0, ,4, ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0, ,5, ,7,3,2,2,2
46,2073,502816,25077331397842304,502816,2,1956,Kiskunhalas,0,0,98,2,2,1,1,3,5,2, , ,5,2, ,3,2,2,5,2,8,4,7,8,6,4,8,6,2,6,8,4,4,9,5,1,1,3,3,4,4,5,4,0,4,4,7,3,2,4,5,2,3,3, , , , ,2,3,4,4,11/11/2020,11/17/2020,LGE LM-X420,LGE LM-X420,2,72,0, ,3, ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0, ,5, ,6,3,3,3,3
46,2099,502816,25367331719141728,502816,2,1956,Kiskunhalas,0,0,98,2,2,1,1,3,5,2, , ,5,2, ,3,2,2,5,2,8,4,7,8,6,4,8,6,2,6,8,4,4,9,5,1,1,3,3,4,4,5,4,0,4,4,7,3,2,4,5,1,2,2, , , , ,3,3,4,4,11/11/2020,11/11/2020,LGE LM-X420,LGE LM-X420,2,65,0, ,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1, ,2, ,7,3,3,3,3
46,2181,502816,27227332578957088,502816,2,1956,Kiskunhalas,0,0,98,2,2,1,1,3,5,2, , ,5,2, ,3,2,2,5,2,8,4,7,8,6,4,8,6,2,6,8,4,4,9,5,1,1,3,3,4,4,5,4,0,4,4,7,3,2,4,5,2,2,2, , , , ,2,3,3,3,11/12/2020,11/16/2020,LGE LM-X420,LGE LM-X420,2,35,0, ,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0, ,5, ,8,2,2,2,2
46,2243,502816,28387333192392608,502816,2,1956,Kiskunhalas,0,0,98,2,2,1,1,3,5,2, , ,5,2, ,3,2,2,5,2,8,4,7,8,6,4,8,6,2,6,8,4,4,9,5,1,1,3,3,4,4,5,4,0,4,4,7,3,2,4,5,1,1,1,4,4, , ,3,3,3,3,11/13/2020,11/13/2020,LGE LM-X420,LGE LM-X420,2,42,0, ,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0, ,7, ,7,2,2,2,2
46,2244,502816,28397333194906688,502816,2,1956,Kiskunhalas,0,0,98,2,2,1,1,3,5,2, , ,5,2, ,3,2,2,5,2,8,4,7,8,6,4,8,6,2,6,8,4,4,9,5,1,1,3,3,4,4,5,4,0,4,4,7,3,2,4,5,1,1,1,4,4, , ,3,3,3,3,11/13/2020,11/13/2020,LGE LM-X420,LGE LM-X420,2,75,0, ,4, ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0, ,2, ,5,3,2,2,2
46,2245,502816,28407333197420768,502816,2,1956,Kiskunhalas,0,0,98,2,2,1,1,3,5,2, , ,5,2, ,3,2,2,5,2,8,4,7,8,6,4,8,6,2,6,8,4,4,9,5,1,1,3,3,4,4,5,4,0,4,4,7,3,2,4,5,1,1,1,4,4, , ,3,3,3,3,11/13/2020,11/13/2020,LGE LM-X420,LGE LM-X420,2,67,0, ,4, ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0, ,2, ,5,3,2,2,2
46,2248,502816,28437333285413568,502816,2,1956,Kiskunhalas,0,0,98,2,2,1,1,3,5,2, , ,5,2, ,3,2,2,5,2,8,4,7,8,6,4,8,6,2,6,8,4,4,9,5,1,1,3,3,4,4,5,4,0,4,4,7,3,2,4,5,1,1,1,4,4, , ,2,2,3,3,11/13/2020,11/13/2020,LGE LM-X420,LGE LM-X420,2,52,0, ,3, ,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0, ,2, ,6,2,2,2,2
46,2352,502816,30187334491669152,502816,2,1956,Kiskunhalas,0,0,98,2,2,1,1,3,5,2, , ,5,2, ,3,2,2,5,2,8,4,7,8,6,4,8,6,2,6,8,4,4,9,5,1,1,3,3,4,4,5,4,0,4,4,7,3,2,4,5,1,2,2, , , , ,3,3,4,4,11/14/2020,11/14/2020,LGE LM-X420,LGE LM-X420,1,57,0, ,4, ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0, ,1, ,7,3,3,3,3
46,2353,502816,30197334493680416,502816,2,1956,Kiskunhalas,0,0,98,2,2,1,1,3,5,2, , ,5,2, ,3,2,2,5,2,8,4,7,8,6,4,8,6,2,6,8,4,4,9,5,1,1,3,3,4,4,5,4,0,4,4,7,3,2,4,5,1,2,2, , , , ,2,2,4,4,11/14/2020,11/14/2020,LGE LM-X420,LGE LM-X420,1,28,0, ,3, ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0, ,1, ,7,3,2,2,3
46,2354,502816,30207334497702944,502816,2,1956,Kiskunhalas,0,0,98,2,2,1,1,3,5,2, , ,5,2, ,3,2,2,5,2,8,4,7,8,6,4,8,6,2,6,8,4,4,9,5,1,1,3,3,4,4,5,4,0,4,4,7,3,2,4,5,1,2,2, , , , ,2,2,4,4,11/14/2020,11/14/2020,LGE LM-X420,LGE LM-X420,2,47,0, ,4, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unoka sógornő,1, ,7,3,2,2,3
46,2503,502816,33527336173588672,502816,2,1956,Kiskunhalas,0,0,98,2,2,1,1,3,5,2, , ,5,2, ,3,2,2,5,2,8,4,7,8,6,4,8,6,2,6,8,4,4,9,5,1,1,3,3,4,4,5,4,0,4,4,7,3,2,4,5,1,1,1,6,6, , ,3,3,4,4,11/16/2020,11/16/2020,LGE LM-X420,LGE LM-X420,2,46,0, ,4, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Volt menny,7, ,7,3,2,2,2
46,2504,502816,33537336176102752,502816,2,1956,Kiskunhalas,0,0,98,2,2,1,1,3,5,2, , ,5,2, ,3,2,2,5,2,8,4,7,8,6,4,8,6,2,6,8,4,4,9,5,1,1,3,3,4,4,5,4,0,4,4,7,3,2,4,5,1,2,2, , , , ,4,4,4,4,11/16/2020,11/16/2020,LGE LM-X420,LGE LM-X420,2,75,0, ,4, ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,7, ,7,3,2,2,2
46,2541,502816,34167336558745728,502816,2,1956,Kiskunhalas,0,0,98,2,2,1,1,3,5,2, , ,5,2, ,3,2,2,5,2,8,4,7,8,6,4,8,6,2,6,8,4,4,9,5,1,1,3,3,4,4,5,4,0,4,4,7,3,2,4,5,1,2,2, , , , ,3,3,4,4,11/17/2020,11/17/2020,LGE LM-X420,LGE LM-X420,2, ,1,6,3, ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0, ,7, ,8,2,2,2,2
46,2701,502816,3797317296367584,502816,2,1956,Kiskunhalas,0,0,98,2,2,1,1,3,5,2, , ,5,2, ,3,2,2,5,2,8,4,7,8,6,4,8,6,2,6,8,4,4,9,5,1,1,3,3,4,4,5,4,0,4,4,7,3,2,4,5,1,2,2, , , , ,3,3,5,5,10/22/2020,10/22/2020,LGE LM-X420,LGE LM-X420,2,88,0, ,4, ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0, ,1, ,4,4,4,4,4
46,2705,502816,3807317445201120,502816,2,1956,Kiskunhalas,0,0,98,2,2,1,1,3,5,2, , ,5,2, ,3,2,2,5,2,8,4,7,8,6,4,8,6,2,6,8,4,4,9,5,1,1,3,3,4,4,5,4,0,4,4,7,3,2,4,5,1,1,1,3,3, , ,3,3,4,4,10/23/2020,10/23/2020,LGE LM-X420,LGE LM-X420,1,68,0, ,3, ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0, ,5, ,7,2,2,2,2
46,2706,502816,3817318522232992,502816,2,1956,Kiskunhalas,0,0,98,2,2,1,1,3,5,2, , ,5,2, ,3,2,2,5,2,8,4,7,8,6,4,8,6,2,6,8,4,4,9,5,1,1,3,3,4,4,5,4,0,4,4,7,3,2,4,5,2,1,1,4,5, , ,3,9,3,3,10/26/2020,11/15/2020,LGE LM-X420,LGE LM-X420,2,70,0, ,3, ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0, ,2, ,3,3,3,3,3
46,2707,502816,3827318527261152,502816,2,1956,Kiskunhalas,0,0,98,2,2,1,1,3,5,2, , ,5,2, ,3,2,2,5,2,8,4,7,8,6,4,8,6,2,6,8,4,4,9,5,1,1,3,3,4,4,5,4,0,4,4,7,3,2,4,5,1,1,1,4,4, , ,3,3,4,4,10/26/2020,10/26/2020,LGE LM-X420,LGE LM-X420,2,78,0, ,2, ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,7, ,7,3,3,3,3
46,2726,502816,4037318763081856,502816,2,1956,Kiskunhalas,0,0,98,2,2,1,1,3,5,2, , ,5,2, ,3,2,2,5,2,8,4,7,8,6,4,8,6,2,6,8,4,4,9,5,1,1,3,3,4,4,5,4,0,4,4,7,3,2,4,5,1,1,1,1,1, , ,2,2,4,4,10/27/2020,10/27/2020,LGE LM-X420,LGE LM-X420,1,65,0, ,3, ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0, ,2, ,7,3,3,3,3
46,2739,502816,4157318855097184,502816,2,1956,Kiskunhalas,0,0,98,2,2,1,1,3,5,2, , ,5,2, ,3,2,2,5,2,8,4,7,8,6,4,8,6,2,6,8,4,4,9,5,1,1,3,3,4,4,5,4,0,4,4,7,3,2,4,5,1,1,1,4,4, , ,3,3,4,4,10/27/2020,10/27/2020,LGE LM-X420,LGE LM-X420,2,52,0, ,4, ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0, ,5, ,7,3,3,3,3
46,2740,502816,4167318857611264,502816,2,1956,Kiskunhalas,0,0,98,2,2,1,1,3,5,2, , ,5,2, ,3,2,2,5,2,8,4,7,8,6,4,8,6,2,6,8,4,4,9,5,1,1,3,3,4,4,5,4,0,4,4,7,3,2,4,5,1,1,1,4,4, , ,3,3,4,4,10/27/2020,10/27/2020,LGE LM-X420,LGE LM-X420,2,68,0, ,3, ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0, ,2, ,3,3,2,2,2
46,2751,502816,427316757348832,502816,2,1956,Kiskunhalas,0,0,98,2,2,1,1,3,5,2, , ,5,2, ,3,2,2,5,2,8,4,7,8,6,4,8,6,2,6,8,4,4,9,5,1,1,3,3,4,4,5,4,0,4,4,7,3,2,4,5,6,1,1,1,3, , ,2,2,4,4,10/13/2020,10/15/2020,LGE LM-X420,LGE LM-X420,2,35,0, ,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0, , ,Bolt,5,3,2,2,2
46,2762,502816,437316762376992,502816,2,1956,Kiskunhalas,0,0,98,2,2,1,1,3,5,2, , ,5,2, ,3,2,2,5,2,8,4,7,8,6,4,8,6,2,6,8,4,4,9,5,1,1,3,3,4,4,5,4,0,4,4,7,3,2,4,5,7,1,1,3,3, , ,1,2,4,4,10/13/2020,10/14/2020,LGE LM-X420,LGE LM-X420,2,50,0, ,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0, , ,Bolt,5,3,2,2,2
46,2788,502816,477316836793760,502816,2,1956,Kiskunhalas,0,0,98,2,2,1,1,3,5,2, , ,5,2, ,3,2,2,5,2,8,4,7,8,6,4,8,6,2,6,8,4,4,9,5,1,1,3,3,4,4,5,4,0,4,4,7,3,2,4,5,3,1,1,3,3, , ,3,3,4,4,10/14/2020,11/11/2020,LGE LM-X420,LGE LM-X420,2,51,0, ,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0, , ,Bolt,5,3,3,3,3
46,2797,502816,487316839307840,502816,2,1956,Kiskunhalas,0,0,98,2,2,1,1,3,5,2, , ,5,2, ,3,2,2,5,2,8,4,7,8,6,4,8,6,2,6,8,4,4,9,5,1,1,3,3,4,4,5,4,0,4,4,7,3,2,4,5,2,1,1,7,7,autó,Autó,4,4,5,5,10/14/2020,10/15/2020,LGE LM-X420,LGE LM-X420,2,53,0, ,4, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fogorvos, ,Fogászat,5,4,4,4,4
